AREA_NAME,1_bedrooms_leased,2_bedrooms_avg_lease_rate,area_sq_meters,perimeter_meters,park_count,ASSAULT_RATE,AUTOTHEFT_RATE,ROBBERY_RATE,THEFTOVER_RATE,POPULATION,total_stop_count,avg_stop_frequency,max_stop_frequency,total_line_length_meters,transit_line_density,distinct_route_count,YEAR,avg_rent_1br,rent_lag_1,rent_lag_2,rent_growth_rate,TARGET_RENT_5YR,is_missing_THEFTOVER_RATE,is_missing_ROBBERY_RATE,is_missing_AUTOTHEFT_RATE,years_since_baseline
Dufferin Grove,1112.0,3158.0,0.0001549185395743,0.0580852772979844,2.0,641.605651855469,74.0314254760742,65.8057098388672,24.6771411895752,12696.0,30.0,457.1333333333333,984.0,0.8287390211890567,0.8286106540366576,9.0,2017,2587.5,2329.6666666666665,1756.75,11.067391615395628,2951.3333333333335,0,0,0,3
Dufferin Grove,1112.0,3158.0,0.0001549185395743,0.0580852772979844,2.0,641.605651855469,74.0314254760742,65.8057098388672,24.6771411895752,12696.0,30.0,457.1333333333333,984.0,0.8287390211890567,0.8286106540366576,9.0,2017,2587.5,2587.5,2329.6666666666665,0.0,2951.3333333333335,0,0,0,3
East End-Danforth,20.0,2353.0,0.0002946768900603,0.0799849514247931,15.0,830.279724121094,92.768684387207,157.706756591797,18.5537357330322,24390.0,71.0,390.169014084507,888.0,1.800304281971775,1.7997739301872155,21.0,2014,1821.25,1674.5,1804.0,8.763810092564944,2172.0625,0,0,0,0
East End-Danforth,31.0,2406.5,0.0002946768900603,0.0799849514247931,15.0,899.313903808594,64.8989410400391,157.611724853516,41.7207489013672,24390.0,71.0,390.169014084507,888.0,1.800304281971775,1.7997739301872155,21.0,2015,1599.5,1821.25,1674.5,-12.175703500343172,2023.8260869565215,0,0,0,1
East End-Danforth,7.0,2645.0,0.0002946768900603,0.0799849514247931,15.0,780.85986328125,104.417304992676,190.675079345703,49.9387130737305,24390.0,71.0,390.169014084507,888.0,1.800304281971775,1.7997739301872155,21.0,2016,1995.8,1599.5,1821.25,24.776492653954357,2329.8333333333335,0,0,0,2
East End-Danforth,8.0,2894.0,0.0002946768900603,0.0799849514247931,15.0,779.419738769531,112.632904052734,189.223281860352,40.5478477478027,24390.0,71.0,390.169014084507,888.0,1.800304281971775,1.7997739301872155,21.0,2017,1977.8,1995.8,1599.5,-0.90189397735244,1948.5,0,0,0,3
East End-Danforth,8.0,2894.0,0.0002946768900603,0.0799849514247931,15.0,779.419738769531,112.632904052734,189.223281860352,40.5478477478027,24390.0,71.0,390.169014084507,888.0,1.800304281971775,1.7997739301872155,21.0,2017,1977.8,1977.8,1995.8,0.0,1948.5,0,0,0,3
East L'Amoreaux,27.0,1684.25,0.0004133015482761,0.0915315082855368,9.0,246.468017578125,30.8085021972656,132.036437988281,13.2036437988281,23940.0,52.0,323.46153846153845,796.0,1.031895009264092,1.0314687016527004,10.0,2014,1391.0,1362.0,1358.75,2.129221732745962,1920.622641509434,0,0,0,0
East L'Amoreaux,78.0,1672.75,0.0004133015482761,0.0915315082855368,9.0,382.154296875,35.5492362976074,62.2111625671387,31.1055812835693,23940.0,52.0,323.46153846153845,796.0,1.031895009264092,1.0314687016527004,10.0,2015,1356.0,1391.0,1362.0,-2.516175413371675,1835.4329896907216,0,0,0,1
East L'Amoreaux,12.0,1844.0,0.0004133015482761,0.0915315082855368,9.0,366.742706298828,58.1421356201172,76.0320205688477,8.94494342803955,23940.0,52.0,323.46153846153845,796.0,1.031895009264092,1.0314687016527004,10.0,2016,1567.5,1356.0,1391.0,15.597345132743362,1947.6666666666667,0,0,0,2
East L'Amoreaux,9.0,1989.0,0.0004133015482761,0.0915315082855368,9.0,376.15869140625,49.2588768005371,62.6931190490723,13.4342393875122,23940.0,52.0,323.46153846153845,796.0,1.031895009264092,1.0314687016527004,10.0,2017,1752.8333333333333,1567.5,1356.0,11.823498139287608,2285.0,0,0,0,3
East L'Amoreaux,9.0,1989.0,0.0004133015482761,0.0915315082855368,9.0,376.15869140625,49.2588768005371,62.6931190490723,13.4342393875122,23940.0,52.0,323.46153846153845,796.0,1.031895009264092,1.0314687016527004,10.0,2017,1752.8333333333333,1752.8333333333333,1567.5,0.0,2285.0,0,0,0,3
East Willowdale,1097.0,2047.25,0.0003929598214855,0.0821842854183774,15.0,284.557983398438,107.499687194824,94.8526611328125,18.9705333709717,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2014,1550.5,1542.25,1490.0,0.5349327281569136,2162.687617260788,0,0,0,0
East Willowdale,1237.0,2074.25,0.0003929598214855,0.0821842854183774,15.0,231.858627319336,119.062538146973,112.796089172363,25.0657978057861,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2015,1558.75,1550.5,1542.25,0.5320864237342793,1967.7978056426332,0,0,0,1
East Willowdale,207.0,2281.0,0.0003929598214855,0.0821842854183774,15.0,346.641906738281,198.081085205078,86.6604766845703,18.5701026916504,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2016,1927.3333333333333,1558.75,1550.5,23.646083934776794,2173.1666666666665,0,0,0,2
East Willowdale,197.0,2541.0,0.0003929598214855,0.0821842854183774,15.0,278.948669433594,86.7840347290039,192.164642333984,37.1931571960449,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2017,2175.0,1927.3333333333333,1558.75,12.850224835696991,2519.6666666666665,0,0,0,3
East Willowdale,197.0,2541.0,0.0003929598214855,0.0821842854183774,15.0,278.948669433594,86.7840347290039,192.164642333984,37.1931571960449,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2017,2175.0,2175.0,1927.3333333333333,0.0,2519.6666666666665,0,0,0,3
Edenbridge-Humber Valley,489.0,1827.75,0.000615382389398,0.1176128171114768,21.0,161.49870300293,167.95866394043,38.7596893310547,19.3798446655273,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2014,1425.25,1432.75,1421.0,-0.5234688536032106,2060.9604938271605,0,0,0,0
Edenbridge-Humber Valley,375.0,1897.25,0.000615382389398,0.1176128171114768,21.0,141.64306640625,148.08137512207,45.068244934082,25.7532844543457,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2015,1467.25,1425.25,1432.75,2.946851429573759,1923.890034364261,0,0,0,1
Edenbridge-Humber Valley,118.0,2013.0,0.000615382389398,0.1176128171114768,21.0,181.795379638672,175.526580810547,31.3440322875977,12.5376129150391,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2016,1645.2,1467.25,1425.25,12.128130857045496,2130.8333333333335,0,0,0,2
Edenbridge-Humber Valley,73.0,2252.0,0.000615382389398,0.1176128171114768,21.0,175.603637695313,112.888053894043,25.0862331390381,25.0862331390381,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2017,1888.3333333333333,1645.2,1467.25,14.77834508469081,2446.1666666666665,0,0,0,3
Edenbridge-Humber Valley,73.0,2252.0,0.000615382389398,0.1176128171114768,21.0,175.603637695313,112.888053894043,25.0862331390381,25.0862331390381,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2017,1888.3333333333333,1888.3333333333333,1645.2,0.0,2446.1666666666665,0,0,0,3
Eglinton East,6.0,1451.0,0.000360247253044,0.1074635898005434,9.0,818.997253417969,82.3330612182617,294.665679931641,34.6665496826172,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,2014,1205.3333333333333,1358.75,1260.6666666666667,-11.29101502606563,1814.842105263158,0,0,0,0
Eglinton East,10.0,1526.75,0.000360247253044,0.1074635898005434,9.0,788.155883789063,91.4435043334961,204.659271240234,13.0633573532104,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,2015,1208.25,1205.3333333333333,1358.75,0.2419800884955815,1774.571428571429,0,0,0,1
Eglinton East,1.0,1633.0,0.000360247253044,0.1074635898005434,9.0,887.940246582031,89.6478118896484,196.371398925781,25.6136608123779,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,2016,1359.0,1208.25,1205.3333333333333,12.476722532588454,1510.0,0,0,0,2
Eglinton East,4.0,1810.0,0.000360247253044,0.1074635898005434,9.0,885.747131347656,127.751991271973,157.560791015625,4.25839948654175,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,2017,1517.2,1359.0,1208.25,11.640912435614425,2230.5,0,0,0,3
Eglinton East,4.0,1810.0,0.000360247253044,0.1074635898005434,9.0,885.747131347656,127.751991271973,157.560791015625,4.25839948654175,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,2017,1517.2,1517.2,1359.0,0.0,2230.5,0,0,0,3
Elms-Old Rexdale,33.0,1448.75,0.0003275361857011,0.0983239692230871,6.0,458.341827392578,71.2976150512695,142.595230102539,10.1853742599487,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,2014,1292.0,1214.5,1183.75,6.381226842321944,1942.8450704225352,0,0,0,0
Elms-Old Rexdale,29.0,1504.0,0.0003275361857011,0.0983239692230871,6.0,543.144104003906,194.712036132813,81.984016418457,10.2480020523071,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,2015,1270.0,1292.0,1214.5,-1.7027863777089782,1822.1285714285711,0,0,0,1
Elms-Old Rexdale,12.0,1712.0,0.0003275361857011,0.0983239692230871,6.0,709.219848632813,164.456771850586,215.849517822266,23.06879978179932,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,2016,1437.1666666666667,1270.0,1292.0,13.162729658792657,1917.1666666666667,1,0,0,2
Elms-Old Rexdale,14.0,1845.0,0.0003275361857011,0.0983239692230871,6.0,637.991333007813,123.482200622559,226.384033203125,20.5803661346436,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,2017,1587.6,1437.1666666666667,1270.0,10.467354748927276,1810.5,0,0,0,3
Elms-Old Rexdale,14.0,1845.0,0.0003275361857011,0.0983239692230871,6.0,637.991333007813,123.482200622559,226.384033203125,20.5803661346436,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,2017,1587.6,1587.6,1437.1666666666667,0.0,1810.5,0,0,0,3
Englemount-Lawrence,40.0,2079.0,0.0003886381079044,0.0828809126974932,13.0,351.705108642578,129.10693359375,133.558898925781,17.8078536987305,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2014,1551.0,1519.0,1649.25,2.106649111257406,2261.9607843137255,0,0,0,0
Englemount-Lawrence,35.0,2003.25,0.0003886381079044,0.0828809126974932,13.0,369.496490478516,93.4870681762695,57.8729476928711,8.90353012084961,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2015,1500.25,1551.0,1519.0,-3.2720825274016763,2023.6184210526317,0,0,0,1
Englemount-Lawrence,32.0,2832.0,0.0003886381079044,0.0828809126974932,13.0,565.487854003906,100.0478515625,160.946533203125,30.4493446350098,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2016,1921.6,1500.25,1551.0,28.085319113481084,1799.8333333333333,0,0,0,2
Englemount-Lawrence,11.0,2721.0,0.0003886381079044,0.0828809126974932,13.0,464.301361083984,153.307052612305,96.3644332885742,43.8020133972168,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2017,2106.6666666666665,1921.6,1500.25,9.630863169580902,2859.8333333333335,0,0,0,3
Englemount-Lawrence,11.0,2721.0,0.0003886381079044,0.0828809126974932,13.0,464.301361083984,153.307052612305,96.3644332885742,43.8020133972168,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2017,2106.6666666666665,2106.6666666666665,1921.6,0.0,2859.8333333333335,0,0,0,3
Eringate-Centennial-West Deane,489.0,1827.75,0.0009651222105199,0.1658225598189248,13.0,291.469329833984,145.734664916992,78.072135925293,31.2288551330566,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2014,1425.25,1432.75,1421.0,-0.5234688536032106,2060.9604938271605,0,0,0,0
Eringate-Centennial-West Deane,375.0,1897.25,0.0009651222105199,0.1658225598189248,13.0,335.061004638672,125.647872924805,78.5299224853516,20.941312789917,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2015,1467.25,1425.25,1432.75,2.946851429573759,1923.890034364261,0,0,0,1
Eringate-Centennial-West Deane,118.0,2013.0,0.0009651222105199,0.1658225598189248,13.0,319.857360839844,157.306900024414,68.1663284301758,20.9742546081543,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2016,1645.2,1467.25,1425.25,12.128130857045496,2130.8333333333335,0,0,0,2
Eringate-Centennial-West Deane,73.0,2252.0,0.0009651222105199,0.1658225598189248,13.0,304.158569335938,152.079284667969,94.39404296875,10.488226890564,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2017,1888.3333333333333,1645.2,1467.25,14.77834508469081,2446.1666666666665,0,0,0,3
Eringate-Centennial-West Deane,73.0,2252.0,0.0009651222105199,0.1658225598189248,13.0,304.158569335938,152.079284667969,94.39404296875,10.488226890564,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2017,1888.3333333333333,1888.3333333333333,1645.2,0.0,2446.1666666666665,0,0,0,3
Etobicoke City Centre,489.0,1827.75,0.0011307202832301,0.1850072479554192,10.0,745.309692382813,328.964263916016,102.801338195801,169.622207641602,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2014,1425.25,1432.75,1421.0,-0.5234688536032106,2060.9604938271605,0,0,0,0
Etobicoke City Centre,375.0,1897.25,0.0011307202832301,0.1850072479554192,10.0,774.238098144531,374.790405273438,113.423416137695,187.395202636719,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2015,1467.25,1425.25,1432.75,2.946851429573759,1923.890034364261,0,0,0,1
Etobicoke City Centre,118.0,2013.0,0.0011307202832301,0.1850072479554192,10.0,606.481506347656,476.851837158203,97.2222213745117,143.518524169922,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2016,1645.2,1467.25,1425.25,12.128130857045496,2130.8333333333335,0,0,0,2
Etobicoke City Centre,73.0,2252.0,0.0011307202832301,0.1850072479554192,10.0,605.870239257813,318.642852783203,201.956741333008,121.174041748047,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2017,1888.3333333333333,1645.2,1467.25,14.77834508469081,2446.1666666666665,0,0,0,3
Etobicoke City Centre,73.0,2252.0,0.0011307202832301,0.1850072479554192,10.0,605.870239257813,318.642852783203,201.956741333008,121.174041748047,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2017,1888.3333333333333,1888.3333333333333,1645.2,0.0,2446.1666666666665,0,0,0,3
Etobicoke West Mall,489.0,1827.75,0.0002004905402838,0.0681570743723814,4.0,372.7138671875,95.3454132080078,112.680938720703,15.149405670166024,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2014,1425.25,1432.75,1421.0,-0.5234688536032106,2060.9604938271605,1,0,0,0
Etobicoke West Mall,375.0,1897.25,0.0002004905402838,0.0681570743723814,4.0,505.699829101563,119.996574401855,42.8559188842773,25.713550567627,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2015,1467.25,1425.25,1432.75,2.946851429573759,1923.890034364261,0,0,0,1
Etobicoke West Mall,118.0,2013.0,0.0002004905402838,0.0681570743723814,4.0,377.049194335938,122.950820922852,32.7868843078613,22.307468032836933,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2016,1645.2,1467.25,1425.25,12.128130857045496,2130.8333333333335,1,0,0,2
Etobicoke West Mall,73.0,2252.0,0.0002004905402838,0.0681570743723814,4.0,431.209838867188,73.2243118286133,32.5441398620605,32.5441398620605,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2017,1888.3333333333333,1645.2,1467.25,14.77834508469081,2446.1666666666665,0,0,0,3
Etobicoke West Mall,73.0,2252.0,0.0002004905402838,0.0681570743723814,4.0,431.209838867188,73.2243118286133,32.5441398620605,32.5441398620605,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2017,1888.3333333333333,1888.3333333333333,1645.2,0.0,2446.1666666666665,0,0,0,3
Fenside-Parkwoods,81.0,1826.75,0.0003706995865721,0.1154747579276692,10.0,494.264678955078,88.594612121582,23.3143711090088,23.3143711090088,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2014,1431.25,1383.25,1330.25,3.47008855955178,2042.304347826087,0,0,0,0
Fenside-Parkwoods,114.0,1911.25,0.0003706995865721,0.1154747579276692,10.0,472.890716552734,74.9133834838867,79.5954666137695,14.0462589263916,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2015,1443.0,1431.25,1383.25,0.8209606986899564,1937.7076023391812,0,0,0,1
Fenside-Parkwoods,27.0,2153.0,0.0003706995865721,0.1154747579276692,10.0,561.718872070313,79.5768356323242,102.981788635254,9.36198139190674,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2016,1711.8333333333333,1443.0,1431.25,18.630168630168622,2045.5,0,0,0,2
Fenside-Parkwoods,29.0,2276.0,0.0003706995865721,0.1154747579276692,10.0,454.14111328125,135.774139404297,131.09228515625,23.4093360900879,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2017,1823.8333333333333,1711.8333333333333,1443.0,6.542693019180216,2312.1666666666665,0,0,0,3
Fenside-Parkwoods,29.0,2276.0,0.0003706995865721,0.1154747579276692,10.0,454.14111328125,135.774139404297,131.09228515625,23.4093360900879,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2017,1823.8333333333333,1823.8333333333333,1711.8333333333333,0.0,2312.1666666666665,0,0,0,3
Flemingdon Park,52.0,1743.25,0.0002763241278599,0.0963647259790306,9.0,578.264343261719,35.313850402832,119.18424987793,39.728084564209,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,2014,1396.5,1354.75,1228.0,3.0817494002583503,1916.7435897435896,0,0,0,0
Flemingdon Park,34.0,1852.75,0.0002763241278599,0.0963647259790306,9.0,659.175354003906,30.9679698944092,88.4799118041992,13.2719869613647,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,2015,1401.0,1396.5,1354.75,0.322234156820623,1810.012987012987,0,0,0,1
Flemingdon Park,42.0,2007.0,0.0002763241278599,0.0963647259790306,9.0,694.382995605469,17.6912879943848,106.147720336914,13.2684650421143,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,2016,1521.3333333333333,1401.0,1396.5,8.589103021651196,1949.1666666666667,0,0,0,2
Flemingdon Park,14.0,2144.0,0.0002763241278599,0.0963647259790306,9.0,548.895629882813,52.6939811706543,87.8233032226563,17.5646591186523,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,2017,1672.8333333333333,1521.3333333333333,1401.0,9.958369851007888,2308.5,0,0,0,3
Flemingdon Park,14.0,2144.0,0.0002763241278599,0.0963647259790306,9.0,548.895629882813,52.6939811706543,87.8233032226563,17.5646591186523,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,2017,1672.8333333333333,1672.8333333333333,1521.3333333333333,0.0,2308.5,0,0,0,3
Forest Hill North,40.0,2079.0,0.0001755700875175,0.0647016831545673,8.0,246.723205566406,92.5212020874023,77.1010055541992,23.1303005218506,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2014,1551.0,1519.0,1649.25,2.106649111257406,2261.9607843137255,0,0,0,0
Forest Hill North,35.0,2003.25,0.0001755700875175,0.0647016831545673,8.0,285.010009765625,115.54460144043,53.9208145141602,30.8118934631348,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2015,1500.25,1551.0,1519.0,-3.2720825274016763,2023.6184210526317,0,0,0,1
Forest Hill North,32.0,2832.0,0.0001755700875175,0.0647016831545673,8.0,228.13688659668,60.8365020751953,76.0456237792969,15.2091255187988,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2016,1921.6,1500.25,1551.0,28.085319113481084,1799.8333333333333,0,0,0,2
Forest Hill North,11.0,2721.0,0.0001755700875175,0.0647016831545673,8.0,305.716918945313,91.7150726318359,68.7863006591797,22.928768157959,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2017,2106.6666666666665,1921.6,1500.25,9.630863169580902,2859.8333333333335,0,0,0,3
Forest Hill North,11.0,2721.0,0.0001755700875175,0.0647016831545673,8.0,305.716918945313,91.7150726318359,68.7863006591797,22.928768157959,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2017,2106.6666666666665,2106.6666666666665,1921.6,0.0,2859.8333333333335,0,0,0,3
Forest Hill South,24.0,2679.75,0.0002769750336831,0.0762854073746173,13.0,189.839096069336,45.1997833251953,27.1198692321777,45.1997833251953,12615.0,35.0,296.22857142857146,848.0,0.904984474148804,0.9047338854504072,11.0,2014,1680.5,1834.5,1813.0,-8.394657944944127,2104.1546391752577,0,0,0,0
Forest Hill South,108.0,2443.75,0.0002769750336831,0.0762854073746173,13.0,100.264335632324,118.494209289551,9.11493968963623,45.5746955871582,12615.0,35.0,296.22857142857146,848.0,0.904984474148804,0.9047338854504072,11.0,2015,1658.75,1680.5,1834.5,-1.2942576614102943,1944.9518072289156,0,0,0,1
Forest Hill South,20.0,2606.0,0.0002769750336831,0.0762854073746173,13.0,90.6289672851563,81.5660705566406,18.1257934570313,45.3144836425781,12615.0,35.0,296.22857142857146,848.0,0.904984474148804,0.9047338854504072,11.0,2016,1906.3333333333333,1658.75,1680.5,14.92589801557397,1691.8333333333333,0,0,0,2
Forest Hill South,10.0,2864.0,0.0002769750336831,0.0762854073746173,13.0,243.177520751953,108.078895568848,45.0328750610352,72.0525970458984,12615.0,35.0,296.22857142857146,848.0,0.904984474148804,0.9047338854504072,11.0,2017,2157.6666666666665,1906.3333333333333,1658.75,13.18412309844378,2746.8333333333335,0,0,0,3
Forest Hill South,10.0,2864.0,0.0002769750336831,0.0762854073746173,13.0,243.177520751953,108.078895568848,45.0328750610352,72.0525970458984,12615.0,35.0,296.22857142857146,848.0,0.904984474148804,0.9047338854504072,11.0,2017,2157.6666666666665,2157.6666666666665,1906.3333333333333,0.0,2746.8333333333335,0,0,0,3
Fort York-Liberty Village,94.0,1696.75,0.0002610419043461,0.1111449915404055,13.0,646.192810058594,66.6178131103516,59.9560317993164,73.2795944213867,24843.0,33.0,489.5151515151515,1145.0,0.758611961421884,0.7584139835913245,10.0,2014,1450.0,1440.75,1406.5,0.642026722193302,1982.3372093023256,0,0,0,0
Fort York-Liberty Village,128.0,1608.75,0.0002610419043461,0.1111449915404055,13.0,671.301818847656,89.906494140625,41.9563636779785,83.912727355957,24843.0,33.0,489.5151515151515,1145.0,0.758611961421884,0.7584139835913245,10.0,2015,1445.25,1450.0,1440.75,-0.3275862068965517,1899.34375,0,0,0,1
Fort York-Liberty Village,13.0,2010.0,0.0002610419043461,0.1111449915404055,13.0,537.313415527344,75.9837188720703,21.7096328735352,59.7014923095703,24843.0,33.0,489.5151515151515,1145.0,0.758611961421884,0.7584139835913245,10.0,2016,1557.0,1445.25,1450.0,7.732226258432798,1977.3333333333333,0,0,0,2
Fort York-Liberty Village,16.0,2081.0,0.0002610419043461,0.1111449915404055,13.0,520.942932128906,52.6205024719238,10.5241003036499,42.0964012145996,24843.0,33.0,489.5151515151515,1145.0,0.758611961421884,0.7584139835913245,10.0,2017,1722.1666666666667,1557.0,1445.25,10.608006850781422,2324.5,0,0,0,3
Fort York-Liberty Village,16.0,2081.0,0.0002610419043461,0.1111449915404055,13.0,520.942932128906,52.6205024719238,10.5241003036499,42.0964012145996,24843.0,33.0,489.5151515151515,1145.0,0.758611961421884,0.7584139835913245,10.0,2017,1722.1666666666667,1722.1666666666667,1557.0,0.0,2324.5,0,0,0,3
Glenfield-Jane Heights,94.0,1696.75,0.0005757884638886,0.1234441539694844,20.0,906.592529296875,138.989791870117,132.672073364258,22.1120128631592,32543.0,76.0,399.1184210526315,1141.0,1.5377619387300658,1.536877022669997,12.0,2014,1450.0,1440.75,1406.5,0.642026722193302,1982.3372093023256,0,0,0,0
Glenfield-Jane Heights,128.0,1608.75,0.0005757884638886,0.1234441539694844,20.0,951.134643554688,159.586349487305,134.052536010742,22.3420886993408,32543.0,76.0,399.1184210526315,1141.0,1.5377619387300658,1.536877022669997,12.0,2015,1445.25,1450.0,1440.75,-0.3275862068965517,1899.34375,0,0,0,1
Glenfield-Jane Heights,13.0,2010.0,0.0005757884638886,0.1234441539694844,20.0,956.998840332031,204.159759521484,210.539749145508,28.7099647521973,32543.0,76.0,399.1184210526315,1141.0,1.5377619387300658,1.536877022669997,12.0,2016,1557.0,1445.25,1450.0,7.732226258432798,1977.3333333333333,0,0,0,2
Glenfield-Jane Heights,16.0,2081.0,0.0005757884638886,0.1234441539694844,20.0,865.538146972656,159.693389892578,159.693389892578,22.3570747375488,32543.0,76.0,399.1184210526315,1141.0,1.5377619387300658,1.536877022669997,12.0,2017,1722.1666666666667,1557.0,1445.25,10.608006850781422,2324.5,0,0,0,3
Glenfield-Jane Heights,16.0,2081.0,0.0005757884638886,0.1234441539694844,20.0,865.538146972656,159.693389892578,159.693389892578,22.3570747375488,32543.0,76.0,399.1184210526315,1141.0,1.5377619387300658,1.536877022669997,12.0,2017,1722.1666666666667,1722.1666666666667,1557.0,0.0,2324.5,0,0,0,3
Golfdale-Cedarbrae-Woburn,359.0,1670.75,0.0006747001091344,0.1438042235831419,17.0,732.221435546875,81.3579406738281,151.621612548828,11.0942640304565,30798.0,58.0,390.44827586206895,1101.0,1.656762758979881,1.6556456946490132,14.0,2014,1348.75,1324.0,1291.5,1.869335347432024,1978.8333333333333,0,0,0,0
Golfdale-Cedarbrae-Woburn,317.0,1723.25,0.0006747001091344,0.1438042235831419,17.0,813.068481445313,70.5401916503906,174.494155883789,18.5632076263428,30798.0,58.0,390.44827586206895,1101.0,1.656762758979881,1.6556456946490132,14.0,2015,1398.0,1348.75,1324.0,3.651529193697869,1914.766169154229,0,0,0,1
Golfdale-Cedarbrae-Woburn,55.0,1868.0,0.0006747001091344,0.1438042235831419,17.0,712.999389648438,36.7525444030762,139.65966796875,18.3762722015381,30798.0,58.0,390.44827586206895,1101.0,1.656762758979881,1.6556456946490132,14.0,2016,1590.8333333333333,1398.0,1348.75,13.7935145445875,1976.5,0,0,0,2
Golfdale-Cedarbrae-Woburn,62.0,2036.0,0.0006747001091344,0.1438042235831419,17.0,807.478271484375,94.5695266723633,261.884857177734,36.3728942871094,30798.0,58.0,390.44827586206895,1101.0,1.656762758979881,1.6556456946490132,14.0,2017,1706.1666666666667,1590.8333333333333,1398.0,7.249869041382932,2404.5,0,0,0,3
