AREA_NAME,YEAR,CLASSIFICATION_CODE,area_sq_meters,perimeter_meters,park_count,ASSAULT_RATE,AUTOTHEFT_RATE,ROBBERY_RATE,THEFTOVER_RATE,POPULATION,total_stop_count,avg_stop_frequency,max_stop_frequency,total_line_length_meters,transit_line_density,distinct_route_count,avg_rent_1br,TARGET_RENT_2YR,RENT_TIER,TARGET_TIER_2YR
East Willowdale,2012,,0.0003929598214855,0.0821842854183774,15.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,1490.0,1550.5,3,3
East Willowdale,2013,,0.0003929598214855,0.0821842854183774,15.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,1542.25,1558.75,4,3
East Willowdale,2014,,0.0003929598214855,0.0821842854183774,15.0,284.557983398438,107.499687194824,94.8526611328125,18.9705333709717,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,1550.5,1927.3333333333333,3,3
East Willowdale,2015,,0.0003929598214855,0.0821842854183774,15.0,231.858627319336,119.062538146973,112.796089172363,25.0657978057861,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,1558.75,2175.0,3,4
East Willowdale,2016,,0.0003929598214855,0.0821842854183774,15.0,346.641906738281,198.081085205078,86.6604766845703,18.5701026916504,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,1927.3333333333333,2281.0,3,3
East Willowdale,2017,,0.0003929598214855,0.0821842854183774,15.0,278.948669433594,86.7840347290039,192.164642333984,37.1931571960449,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2175.0,2162.687617260788,4,3
East Willowdale,2018,,0.0003929598214855,0.0821842854183774,15.0,279.329620361328,86.9025421142578,198.634384155273,18.6219730377197,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2281.0,1967.7978056426332,3,3
East Willowdale,2019,,0.0003929598214855,0.0821842854183774,15.0,341.869720458984,186.474395751953,142.96369934082,55.9423179626465,17790.0,37.0,234.6216216216216,798.0,0.5931145674753959,0.5928815888320864,5.0,2162.687617260788,2173.1666666666665,3,3
Edenbridge-Humber Valley,2010,,0.000615382389398,0.1176128171114768,21.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1323.0,1421.0,2,3
Edenbridge-Humber Valley,2011,,0.000615382389398,0.1176128171114768,21.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1415.3333333333333,1432.75,3,2
Edenbridge-Humber Valley,2012,,0.000615382389398,0.1176128171114768,21.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1421.0,1425.25,3,2
Edenbridge-Humber Valley,2013,,0.000615382389398,0.1176128171114768,21.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1432.75,1467.25,2,2
Edenbridge-Humber Valley,2014,,0.000615382389398,0.1176128171114768,21.0,161.49870300293,167.95866394043,38.7596893310547,19.3798446655273,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1425.25,1645.2,2,2
Edenbridge-Humber Valley,2015,,0.000615382389398,0.1176128171114768,21.0,141.64306640625,148.08137512207,45.068244934082,25.7532844543457,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1467.25,1888.3333333333333,2,3
Edenbridge-Humber Valley,2016,,0.000615382389398,0.1176128171114768,21.0,181.795379638672,175.526580810547,31.3440322875977,12.5376129150391,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1645.2,2001.1666666666667,2,2
Edenbridge-Humber Valley,2017,,0.000615382389398,0.1176128171114768,21.0,175.603637695313,112.888053894043,25.0862331390381,25.0862331390381,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,1888.3333333333333,2060.9604938271605,3,3
Edenbridge-Humber Valley,2018,,0.000615382389398,0.1176128171114768,21.0,144.236801147461,112.880973815918,37.6269912719727,31.3558254241943,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2001.1666666666667,1923.890034364261,2,2
Edenbridge-Humber Valley,2019,,0.000615382389398,0.1176128171114768,21.0,213.380187988281,144.345428466797,18.8276634216309,62.7588806152344,18129.0,58.0,274.1896551724138,498.0,1.1891630990284576,1.1884317590529352,9.0,2060.9604938271605,2130.8333333333335,3,3
Eglinton East,2010,NIA,0.000360247253044,0.1074635898005434,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1091.0,1260.6666666666667,1,1
Eglinton East,2011,NIA,0.000360247253044,0.1074635898005434,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1125.3333333333333,1358.75,1,2
Eglinton East,2012,NIA,0.000360247253044,0.1074635898005434,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1260.6666666666667,1205.3333333333333,1,1
Eglinton East,2013,NIA,0.000360247253044,0.1074635898005434,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1358.75,1208.25,2,1
Eglinton East,2014,NIA,0.000360247253044,0.1074635898005434,9.0,818.997253417969,82.3330612182617,294.665679931641,34.6665496826172,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1205.3333333333333,1359.0,1,1
Eglinton East,2015,NIA,0.000360247253044,0.1074635898005434,9.0,788.155883789063,91.4435043334961,204.659271240234,13.0633573532104,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1208.25,1517.2,1,1
Eglinton East,2016,NIA,0.000360247253044,0.1074635898005434,9.0,887.940246582031,89.6478118896484,196.371398925781,25.6136608123779,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1359.0,1772.25,1,1
Eglinton East,2017,NIA,0.000360247253044,0.1074635898005434,9.0,885.747131347656,127.751991271973,157.560791015625,4.25839948654175,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1517.2,1814.842105263158,1,1
Eglinton East,2018,NIA,0.000360247253044,0.1074635898005434,9.0,794.932861328125,55.2627105712891,148.784225463867,25.5058670043945,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1772.25,1774.571428571429,1,1
Eglinton East,2019,NIA,0.000360247253044,0.1074635898005434,9.0,836.553588867188,114.65454864502,152.87272644043,33.9717178344727,25672.0,47.0,414.25531914893617,1381.0,1.1334395214863933,1.133031350054923,23.0,1814.842105263158,1510.0,1,1
Elms-Old Rexdale,2010,NIA,0.0003275361857011,0.0983239692230871,6.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1160.6666666666667,1183.75,2,1
Elms-Old Rexdale,2011,NIA,0.0003275361857011,0.0983239692230871,6.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1208.3333333333333,1214.5,1,1
Elms-Old Rexdale,2012,NIA,0.0003275361857011,0.0983239692230871,6.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1183.75,1292.0,1,1
Elms-Old Rexdale,2013,NIA,0.0003275361857011,0.0983239692230871,6.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1214.5,1270.0,1,1
Elms-Old Rexdale,2014,NIA,0.0003275361857011,0.0983239692230871,6.0,458.341827392578,71.2976150512695,142.595230102539,10.1853742599487,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1292.0,1437.1666666666667,1,1
Elms-Old Rexdale,2015,NIA,0.0003275361857011,0.0983239692230871,6.0,543.144104003906,194.712036132813,81.984016418457,10.2480020523071,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1270.0,1587.6,1,1
Elms-Old Rexdale,2016,NIA,0.0003275361857011,0.0983239692230871,6.0,709.219848632813,164.456771850586,215.849517822266,29.81642246246335,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1437.1666666666667,1766.1666666666667,1,1
Elms-Old Rexdale,2017,NIA,0.0003275361857011,0.0983239692230871,6.0,637.991333007813,123.482200622559,226.384033203125,20.5803661346436,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1587.6,1942.8450704225352,1,2
Elms-Old Rexdale,2018,NIA,0.0003275361857011,0.0983239692230871,6.0,576.903259277344,339.960845947266,133.923965454102,10.3018436431885,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1766.1666666666667,1822.1285714285711,1,1
Elms-Old Rexdale,2019,NIA,0.0003275361857011,0.0983239692230871,6.0,732.185241699219,288.749084472656,164.999481201172,41.249870300293,10152.0,29.0,388.0344827586207,837.0,0.9921898128698774,0.9918649412103028,8.0,1942.8450704225352,1917.1666666666667,2,1
Englemount-Lawrence,2010,EN,0.0003886381079044,0.0828809126974932,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1361.3333333333333,1649.25,3,4
Englemount-Lawrence,2011,EN,0.0003886381079044,0.0828809126974932,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1518.6666666666667,1519.0,3,3
Englemount-Lawrence,2012,EN,0.0003886381079044,0.0828809126974932,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1649.25,1551.0,4,3
Englemount-Lawrence,2013,EN,0.0003886381079044,0.0828809126974932,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1519.0,1500.25,3,3
Englemount-Lawrence,2014,EN,0.0003886381079044,0.0828809126974932,13.0,351.705108642578,129.10693359375,133.558898925781,17.8078536987305,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1551.0,1921.6,3,3
Englemount-Lawrence,2015,EN,0.0003886381079044,0.0828809126974932,13.0,369.496490478516,93.4870681762695,57.8729476928711,8.90353012084961,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1500.25,2106.6666666666665,3,3
Englemount-Lawrence,2016,EN,0.0003886381079044,0.0828809126974932,13.0,565.487854003906,100.0478515625,160.946533203125,30.4493446350098,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,1921.6,2904.6666666666665,3,4
Englemount-Lawrence,2017,EN,0.0003886381079044,0.0828809126974932,13.0,464.301361083984,153.307052612305,96.3644332885742,43.8020133972168,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2106.6666666666665,2261.9607843137255,3,4
Englemount-Lawrence,2018,EN,0.0003886381079044,0.0828809126974932,13.0,428.104858398438,176.5380859375,44.134521484375,30.8941650390625,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2904.6666666666665,2023.6184210526317,4,3
Englemount-Lawrence,2019,EN,0.0003886381079044,0.0828809126974932,13.0,497.822021484375,106.676147460938,66.6725921630859,31.1138763427734,24662.0,73.0,211.57534246575344,527.0,1.0093830603270555,1.008990928001904,7.0,2261.9607843137255,1799.8333333333333,4,1
Eringate-Centennial-West Deane,2010,,0.0009651222105199,0.1658225598189248,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1323.0,1421.0,2,3
Eringate-Centennial-West Deane,2011,,0.0009651222105199,0.1658225598189248,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1415.3333333333333,1432.75,3,2
Eringate-Centennial-West Deane,2012,,0.0009651222105199,0.1658225598189248,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1421.0,1425.25,3,2
Eringate-Centennial-West Deane,2013,,0.0009651222105199,0.1658225598189248,13.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1432.75,1467.25,2,2
Eringate-Centennial-West Deane,2014,,0.0009651222105199,0.1658225598189248,13.0,291.469329833984,145.734664916992,78.072135925293,31.2288551330566,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1425.25,1645.2,2,2
Eringate-Centennial-West Deane,2015,,0.0009651222105199,0.1658225598189248,13.0,335.061004638672,125.647872924805,78.5299224853516,20.941312789917,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1467.25,1888.3333333333333,2,3
Eringate-Centennial-West Deane,2016,,0.0009651222105199,0.1658225598189248,13.0,319.857360839844,157.306900024414,68.1663284301758,20.9742546081543,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1645.2,2001.1666666666667,2,2
Eringate-Centennial-West Deane,2017,,0.0009651222105199,0.1658225598189248,13.0,304.158569335938,152.079284667969,94.39404296875,10.488226890564,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,1888.3333333333333,2060.9604938271605,3,3
Eringate-Centennial-West Deane,2018,,0.0009651222105199,0.1658225598189248,13.0,183.543975830078,146.835174560547,47.197021484375,20.9764537811279,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2001.1666666666667,1923.890034364261,2,2
Eringate-Centennial-West Deane,2019,,0.0009651222105199,0.1658225598189248,13.0,241.431793212891,215.189208984375,57.7336883544922,20.9940700531006,20359.0,66.0,188.2878787878788,462.0,1.4205524477190818,1.419182762913807,9.0,2060.9604938271605,2130.8333333333335,3,3
Etobicoke City Centre,2010,,0.0011307202832301,0.1850072479554192,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1323.0,1421.0,2,3
Etobicoke City Centre,2011,,0.0011307202832301,0.1850072479554192,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1415.3333333333333,1432.75,3,2
Etobicoke City Centre,2012,,0.0011307202832301,0.1850072479554192,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1421.0,1425.25,3,2
Etobicoke City Centre,2013,,0.0011307202832301,0.1850072479554192,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1432.75,1467.25,2,2
Etobicoke City Centre,2014,,0.0011307202832301,0.1850072479554192,10.0,745.309692382813,328.964263916016,102.801338195801,169.622207641602,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1425.25,1645.2,2,2
Etobicoke City Centre,2015,,0.0011307202832301,0.1850072479554192,10.0,774.238098144531,374.790405273438,113.423416137695,187.395202636719,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1467.25,1888.3333333333333,2,3
Etobicoke City Centre,2016,,0.0011307202832301,0.1850072479554192,10.0,606.481506347656,476.851837158203,97.2222213745117,143.518524169922,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1645.2,2001.1666666666667,2,2
Etobicoke City Centre,2017,,0.0011307202832301,0.1850072479554192,10.0,605.870239257813,318.642852783203,201.956741333008,121.174041748047,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,1888.3333333333333,2060.9604938271605,3,3
Etobicoke City Centre,2018,,0.0011307202832301,0.1850072479554192,10.0,670.994750976563,531.567260742188,87.1421737670898,217.855438232422,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2001.1666666666667,1923.890034364261,2,2
Etobicoke City Centre,2019,,0.0011307202832301,0.1850072479554192,10.0,580.016906738281,499.576629638672,88.9077072143555,114.309906005859,29979.0,144.0,344.2986111111111,1203.0,3.700078317373128,3.695899289082187,23.0,2060.9604938271605,2130.8333333333335,3,3
Etobicoke West Mall,2010,,0.0002004905402838,0.0681570743723814,4.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1323.0,1421.0,2,3
Etobicoke West Mall,2011,,0.0002004905402838,0.0681570743723814,4.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1415.3333333333333,1432.75,3,2
Etobicoke West Mall,2012,,0.0002004905402838,0.0681570743723814,4.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1421.0,1425.25,3,2
Etobicoke West Mall,2013,,0.0002004905402838,0.0681570743723814,4.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1432.75,1467.25,2,2
Etobicoke West Mall,2014,,0.0002004905402838,0.0681570743723814,4.0,372.7138671875,95.3454132080078,112.680938720703,29.81642246246335,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1425.25,1645.2,2,2
Etobicoke West Mall,2015,,0.0002004905402838,0.0681570743723814,4.0,505.699829101563,119.996574401855,42.8559188842773,25.713550567627,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1467.25,1888.3333333333333,2,3
Etobicoke West Mall,2016,,0.0002004905402838,0.0681570743723814,4.0,377.049194335938,122.950820922852,32.7868843078613,29.81642246246335,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1645.2,2001.1666666666667,2,2
Etobicoke West Mall,2017,,0.0002004905402838,0.0681570743723814,4.0,431.209838867188,73.2243118286133,32.5441398620605,32.5441398620605,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,1888.3333333333333,2060.9604938271605,3,3
Etobicoke West Mall,2018,,0.0002004905402838,0.0681570743723814,4.0,355.297149658203,64.599479675293,48.4496116638184,24.2248058319092,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2001.1666666666667,1923.890034364261,2,2
Etobicoke West Mall,2019,,0.0002004905402838,0.0681570743723814,4.0,401.058807373047,96.2541122436523,80.2117614746094,48.1270561218262,14417.0,29.0,233.27586206896552,304.0,0.5492776176099533,0.5491675147182212,6.0,2060.9604938271605,2130.8333333333335,3,3
Fenside-Parkwoods,2010,,0.0003706995865721,0.1154747579276692,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1271.6666666666667,1330.25,2,2
Fenside-Parkwoods,2011,,0.0003706995865721,0.1154747579276692,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1315.3333333333333,1383.25,2,2
Fenside-Parkwoods,2012,,0.0003706995865721,0.1154747579276692,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1330.25,1431.25,2,2
Fenside-Parkwoods,2013,,0.0003706995865721,0.1154747579276692,10.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1383.25,1443.0,2,2
Fenside-Parkwoods,2014,,0.0003706995865721,0.1154747579276692,10.0,494.264678955078,88.594612121582,23.3143711090088,23.3143711090088,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1431.25,1711.8333333333333,2,3
Fenside-Parkwoods,2015,,0.0003706995865721,0.1154747579276692,10.0,472.890716552734,74.9133834838867,79.5954666137695,14.0462589263916,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1443.0,1823.8333333333333,2,2
Fenside-Parkwoods,2016,,0.0003706995865721,0.1154747579276692,10.0,561.718872070313,79.5768356323242,102.981788635254,9.36198139190674,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1711.8333333333333,2031.6666666666667,3,3
Fenside-Parkwoods,2017,,0.0003706995865721,0.1154747579276692,10.0,454.14111328125,135.774139404297,131.09228515625,23.4093360900879,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,1823.8333333333333,2042.304347826087,2,2
Fenside-Parkwoods,2018,,0.0003706995865721,0.1154747579276692,10.0,421.328582763672,46.8142890930176,74.9028625488281,14.0442867279053,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2031.6666666666667,1937.7076023391812,3,3
Fenside-Parkwoods,2019,,0.0003706995865721,0.1154747579276692,10.0,492.033752441406,98.4067459106445,117.150886535645,9.37207126617432,23371.0,48.0,319.7083333333333,836.0,0.6925455279135905,0.6922888967057931,11.0,2042.304347826087,2045.5,2,3
Flemingdon Park,2010,NIA,0.0002763241278599,0.0963647259790306,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1024.3333333333333,1228.0,1,1
Flemingdon Park,2011,NIA,0.0002763241278599,0.0963647259790306,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1174.3333333333333,1354.75,1,2
Flemingdon Park,2012,NIA,0.0002763241278599,0.0963647259790306,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1228.0,1396.5,1,2
Flemingdon Park,2013,NIA,0.0002763241278599,0.0963647259790306,9.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1354.75,1401.0,2,2
Flemingdon Park,2014,NIA,0.0002763241278599,0.0963647259790306,9.0,578.264343261719,35.313850402832,119.18424987793,39.728084564209,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1396.5,1521.3333333333333,2,1
Flemingdon Park,2015,NIA,0.0002763241278599,0.0963647259790306,9.0,659.175354003906,30.9679698944092,88.4799118041992,13.2719869613647,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1401.0,1672.8333333333333,2,2
Flemingdon Park,2016,NIA,0.0002763241278599,0.0963647259790306,9.0,694.382995605469,17.6912879943848,106.147720336914,13.2684650421143,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1521.3333333333333,1878.8333333333333,1,1
Flemingdon Park,2017,NIA,0.0002763241278599,0.0963647259790306,9.0,548.895629882813,52.6939811706543,87.8233032226563,17.5646591186523,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1672.8333333333333,1916.7435897435896,2,1
Flemingdon Park,2018,NIA,0.0002763241278599,0.0963647259790306,9.0,645.555236816406,34.8948783874512,69.7897567749023,4.3618597984314,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1878.8333333333333,1810.012987012987,1,1
Flemingdon Park,2019,NIA,0.0002763241278599,0.0963647259790306,9.0,663.170227050781,39.0100135803223,56.3477973937988,13.0033378601074,26143.0,45.0,494.4,1457.0,1.0210613343105237,1.020779268369454,11.0,1916.7435897435896,1949.1666666666667,1,2
Forest Hill North,2010,,0.0001755700875175,0.0647016831545673,8.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1361.3333333333333,1649.25,3,4
Forest Hill North,2011,,0.0001755700875175,0.0647016831545673,8.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1518.6666666666667,1519.0,3,3
Forest Hill North,2012,,0.0001755700875175,0.0647016831545673,8.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1649.25,1551.0,4,3
Forest Hill North,2013,,0.0001755700875175,0.0647016831545673,8.0,550.503845214844,109.1633529663085,107.903968811035,29.81642246246335,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1519.0,1500.25,3,3
Forest Hill North,2014,,0.0001755700875175,0.0647016831545673,8.0,246.723205566406,92.5212020874023,77.1010055541992,23.1303005218506,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1551.0,1921.6,3,3
Forest Hill North,2015,,0.0001755700875175,0.0647016831545673,8.0,285.010009765625,115.54460144043,53.9208145141602,30.8118934631348,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1500.25,2106.6666666666665,3,3
Forest Hill North,2016,,0.0001755700875175,0.0647016831545673,8.0,228.13688659668,60.8365020751953,76.0456237792969,15.2091255187988,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,1921.6,2904.6666666666665,3,4
Forest Hill North,2017,,0.0001755700875175,0.0647016831545673,8.0,305.716918945313,91.7150726318359,68.7863006591797,22.928768157959,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2106.6666666666665,2261.9607843137255,3,4
Forest Hill North,2018,,0.0001755700875175,0.0647016831545673,8.0,307.148895263672,176.610610961914,130.538284301758,29.81642246246335,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2904.6666666666665,2023.6184210526317,4,3
Forest Hill North,2019,,0.0001755700875175,0.0647016831545673,8.0,324.474670410156,208.590850830078,162.237335205078,23.1767616271973,13265.0,36.0,487.6666666666667,1500.0,0.5269216025710679,0.5268291071386207,11.0,2261.9607843137255,1799.8333333333333,4,1
