AREA_NAME,YEAR,avg_rent_1br,POPULATION,ASSAULT_RATE,AUTOTHEFT_RATE,BIKETHEFT_RATE,HOMICIDE_RATE,ROBBERY_RATE,SHOOTING_RATE,THEFTFROMMV_RATE,THEFTOVER_RATE,park_count,transit_line_density,total_stop_count,BREAKENTER_RATE,TARGET_RENT_5YR,rent_lag_1,rent_lag_2,rent_growth_rate
Cabbagetown-South St.James Town,2010,1553.3333333333333,12676.0,758.228515625,68.9298629760742,560.055114746094,17.2324657440186,94.778564453125,8.61623287200928,646.217468261719,25.8486995697021,8.0,0.6549379098853354,24.0,542.570922851563,1748.5,,,
Cabbagetown-South St.James Town,2011,1642.3333333333333,12676.0,758.228515625,68.9298629760742,560.055114746094,17.2324657440186,94.778564453125,8.61623287200928,646.217468261719,25.8486995697021,8.0,0.6549379098853354,24.0,542.570922851563,1842.0,1553.3333333333333,,0.057296137339055794
Cabbagetown-South St.James Town,2012,1690.5,12676.0,758.228515625,68.9298629760742,560.055114746094,17.2324657440186,94.778564453125,8.61623287200928,646.217468261719,25.8486995697021,8.0,0.6549379098853354,24.0,542.570922851563,2040.75,1642.3333333333333,1553.3333333333333,0.029328191597320932
Cabbagetown-South St.James Town,2013,1701.5,12676.0,758.228515625,68.9298629760742,560.055114746094,17.2324657440186,94.778564453125,8.61623287200928,646.217468261719,25.8486995697021,8.0,0.6549379098853354,24.0,542.570922851563,2235.0,1690.5,1642.3333333333333,0.006506950606329488
Cabbagetown-South St.James Town,2014,1728.0,12676.0,758.228515625,68.9298629760742,560.055114746094,17.2324657440186,94.778564453125,8.61623287200928,646.217468261719,25.8486995697021,8.0,0.6549379098853354,24.0,542.570922851563,,1701.5,1690.5,0.015574493094328533
Cabbagetown-South St.James Town,2015,1748.5,12676.0,896.431701660156,60.9225425720215,617.928649902344,17.2324657440186,147.954742431641,8.70322036743164,1018.27673339844,43.5161018371582,8.0,0.6549379098853354,24.0,542.570922851563,,1728.0,1701.5,0.011863425925925927
Cabbagetown-South St.James Town,2016,1842.0,12676.0,1093.71118164063,82.8569030761719,538.569885253906,17.2324657440186,223.713653564453,8.70322036743164,894.854614257813,57.9998359680176,8.0,0.6549379098853354,24.0,542.570922851563,,1748.5,1728.0,0.05347440663425793
Cabbagetown-South St.James Town,2017,2040.75,12676.0,859.909851074219,50.0918350219727,417.431945800781,17.2324657440186,342.294219970703,8.34863948822021,868.258483886719,58.4404754638672,8.0,0.6549379098853354,24.0,542.570922851563,2358.75,1842.0,1748.5,0.10789902280130294
Cabbagetown-South St.James Town,2018,2235.0,12676.0,959.27294921875,151.464157104492,740.491394042969,17.2324657440186,311.342987060547,8.41467475891113,917.199584960938,50.4880523681641,8.0,0.6549379098853354,24.0,542.570922851563,2551.75,2040.75,1842.0,0.09518559353178978
Cabbagetown-South St.James Town,2022,2358.75,12676.0,1118.53088378906,150.250411987305,300.500823974609,17.2324657440186,183.639404296875,8.41467475891113,425.709503173828,75.1252059936523,8.0,0.6549379098853354,24.0,542.570922851563,,2235.0,2040.75,0.05536912751677853
Cabbagetown-South St.James Town,2023,2551.75,12676.0,1064.51098632813,152.072998046875,248.119094848633,17.2324657440186,112.053787231445,8.00384140014648,368.176727294922,48.0230522155762,8.0,0.6549379098853354,24.0,424.20361328125,,2358.75,2235.0,0.08182299947005829
Cabbagetown-South St.James Town,2024,2356.0,12676.0,1088.67150878906,110.444938659668,220.889877319336,17.2324657440186,228.778793334961,8.00384140014648,276.112335205078,63.1113929748535,8.0,0.6549379098853354,24.0,424.20361328125,,2551.75,2358.75,-0.07671206035073969
Caledonia-Fairbank,2010,875.0,10785.0,546.288146972656,87.7963104248047,29.265438079834,9.25411796569824,107.306602478027,9.7770824432373,146.327194213867,48.7757301330566,6.0,0.5342790770204758,32.0,56.9259948730469,1250.0,,,
Caledonia-Fairbank,2011,1087.5,10785.0,546.288146972656,87.7963104248047,29.265438079834,9.25411796569824,107.306602478027,9.7770824432373,146.327194213867,48.7757301330566,6.0,0.5342790770204758,32.0,56.9259948730469,1274.3333333333333,875.0,,0.24285714285714285
Caledonia-Fairbank,2012,1175.0,10785.0,546.288146972656,87.7963104248047,29.265438079834,9.25411796569824,107.306602478027,9.7770824432373,146.327194213867,48.7757301330566,6.0,0.5342790770204758,32.0,56.9259948730469,1475.0,1087.5,875.0,0.08045977011494253
Caledonia-Fairbank,2013,1125.0,10785.0,546.288146972656,87.7963104248047,29.265438079834,9.25411796569824,107.306602478027,9.7770824432373,146.327194213867,48.7757301330566,6.0,0.5342790770204758,32.0,56.9259948730469,1959.5,1175.0,1087.5,-0.0425531914893617
Caledonia-Fairbank,2014,1177.0,10785.0,546.288146972656,87.7963104248047,29.265438079834,9.25411796569824,107.306602478027,9.7770824432373,146.327194213867,48.7757301330566,6.0,0.5342790770204758,32.0,56.9259948730469,,1125.0,1175.0,0.04622222222222222
Caledonia-Fairbank,2015,1250.0,10785.0,537.739562988281,39.1083297729492,9.7770824432373,9.25411796569824,87.9937438964844,9.7770824432373,107.547904968262,9.7770824432373,6.0,0.5342790770204758,32.0,56.9259948730469,,1177.0,1125.0,0.062022090059473234
Caledonia-Fairbank,2016,1274.3333333333333,10785.0,564.476867675781,97.323600769043,48.6618003845215,9.25411796569824,116.78832244873,9.7770824432373,107.055961608887,9.73235988616943,6.0,0.5342790770204758,32.0,56.9259948730469,,1250.0,1177.0,0.019466666666666604
Caledonia-Fairbank,2017,1475.0,10785.0,650.169799804688,58.2241630554199,29.11208152771,9.25411796569824,87.3362426757813,9.70402717590332,194.080535888672,9.70402717590332,6.0,0.5342790770204758,32.0,56.9259948730469,1934.5,1274.3333333333333,1250.0,0.15746795710175263
Caledonia-Fairbank,2018,1959.5,10785.0,551.52392578125,106.434448242188,29.0275764465332,9.25411796569824,87.0827255249023,19.3517169952393,193.517181396484,9.67585849761963,6.0,0.5342790770204758,32.0,56.9259948730469,2288.5,1475.0,1274.3333333333333,0.3284745762711864
Caledonia-Fairbank,2022,1934.5,10785.0,559.772277832031,237.191650390625,18.9753322601318,9.25411796569824,37.9506645202637,19.3517169952393,218.216323852539,18.9753322601318,6.0,0.5342790770204758,32.0,56.9259948730469,,1959.5,1475.0,-0.012758356723653993
Caledonia-Fairbank,2023,2288.5,10785.0,573.755310058594,314.640014648438,83.2870635986328,9.25411796569824,27.7623538970947,18.5082359313965,92.5411834716797,18.5082359313965,6.0,0.5342790770204758,32.0,129.557647705078,,1934.5,1959.5,0.18299302145257174
Caledonia-Fairbank,2024,2120.0,10785.0,500.695404052734,305.980529785156,46.3606872558594,9.25411796569824,46.3606872558594,18.5082359313965,241.075561523438,9.27213764190674,6.0,0.5342790770204758,32.0,129.557647705078,,2288.5,1934.5,-0.07362901463840944
Casa Loma,2010,2007.0,13128.0,236.621765136719,36.4033508300781,163.815063476563,8.70625114440918,72.8067016601563,8.19604969024658,209.319259643555,36.4033508300781,19.0,0.9341621375072114,31.0,147.528884887695,1924.75,,,
Casa Loma,2011,2055.6666666666665,13128.0,236.621765136719,36.4033508300781,163.815063476563,8.70625114440918,72.8067016601563,8.19604969024658,209.319259643555,36.4033508300781,19.0,0.9341621375072114,31.0,147.528884887695,2048.75,2007.0,,0.024248463710347043
Casa Loma,2012,2045.75,13128.0,236.621765136719,36.4033508300781,163.815063476563,8.70625114440918,72.8067016601563,8.19604969024658,209.319259643555,36.4033508300781,19.0,0.9341621375072114,31.0,147.528884887695,2318.0,2055.6666666666665,2007.0,-0.0048240635641315956
Casa Loma,2013,2209.25,13128.0,236.621765136719,36.4033508300781,163.815063476563,8.70625114440918,72.8067016601563,8.19604969024658,209.319259643555,36.4033508300781,19.0,0.9341621375072114,31.0,147.528884887695,2429.5,2045.75,2055.6666666666665,0.0799217890749114
Casa Loma,2014,2195.75,13128.0,236.621765136719,36.4033508300781,163.815063476563,8.70625114440918,72.8067016601563,8.19604969024658,209.319259643555,36.4033508300781,19.0,0.9341621375072114,31.0,147.528884887695,,2209.25,2045.75,-0.006110671042208894
Casa Loma,2015,1924.75,13128.0,308.166412353516,27.1911544799805,172.210647583008,8.70625114440918,45.3185882568359,8.19604969024658,235.656661987305,45.3185882568359,19.0,0.9341621375072114,31.0,147.528884887695,,2195.75,2209.25,-0.12342024365251053
Casa Loma,2016,2048.75,13128.0,380.969268798828,44.2987518310547,132.896255493164,8.70625114440918,17.7194995880127,8.19604969024658,203.77424621582,62.0182495117188,19.0,0.9341621375072114,31.0,147.528884887695,,1924.75,2195.75,0.06442395116248864
Casa Loma,2017,2318.0,13128.0,298.455047607422,70.2247161865234,96.5589904785156,8.70625114440918,79.0028076171875,8.19604969024658,140.449432373047,61.4466285705566,19.0,0.9341621375072114,31.0,147.528884887695,2579.25,2048.75,1924.75,0.1314215985356925
Casa Loma,2018,2429.5,13128.0,383.075042724609,156.712524414063,148.006271362305,8.70625114440918,52.2375068664551,8.19604969024658,191.537521362305,17.4125022888184,19.0,0.9341621375072114,31.0,147.528884887695,2823.75,2318.0,2048.75,0.04810181190681622
Casa Loma,2022,2579.25,13128.0,483.566925048828,245.881484985352,49.1762962341309,8.70625114440918,81.9604949951172,8.19604969024658,172.117034912109,24.5881481170654,19.0,0.9341621375072114,31.0,147.528884887695,,2429.5,2318.0,0.061638197159909446
Casa Loma,2023,2823.75,13128.0,428.749603271484,335.204254150391,70.1590270996094,8.70625114440918,116.931709289551,8.19604969024658,85.7499237060547,46.7726860046387,19.0,0.9341621375072114,31.0,366.386016845703,,2579.25,2429.5,0.09479499854608898
Casa Loma,2024,2665.0,13128.0,426.569152832031,167.580749511719,45.7038383483887,8.70625114440918,83.7903747558594,8.19604969024658,137.111511230469,45.7038383483887,19.0,0.9341621375072114,31.0,366.386016845703,,2823.75,2579.25,-0.056219566179725546
Centennial Scarborough,2010,987.5,14882.0,365.764434814453,58.5223121643066,7.31528902053833,7.27272748947144,65.8376007080078,14.5783224105835,256.035125732422,7.31528902053833,16.0,0.669740899204174,41.0,148.001968383789,1300.0,,,
Centennial Scarborough,2011,1125.0,14882.0,365.764434814453,58.5223121643066,7.31528902053833,7.27272748947144,65.8376007080078,14.5783224105835,256.035125732422,7.31528902053833,16.0,0.669740899204174,41.0,148.001968383789,1412.5,987.5,,0.13924050632911392
Centennial Scarborough,2012,1050.0,14882.0,365.764434814453,58.5223121643066,7.31528902053833,7.27272748947144,65.8376007080078,14.5783224105835,256.035125732422,7.31528902053833,16.0,0.669740899204174,41.0,148.001968383789,1250.0,1125.0,987.5,-0.06666666666666667
Centennial Scarborough,2013,1200.0,14882.0,365.764434814453,58.5223121643066,7.31528902053833,7.27272748947144,65.8376007080078,14.5783224105835,256.035125732422,7.31528902053833,16.0,0.669740899204174,41.0,148.001968383789,1700.0,1050.0,1125.0,0.14285714285714285
Centennial Scarborough,2014,1125.0,14882.0,365.764434814453,58.5223121643066,7.31528902053833,7.27272748947144,65.8376007080078,14.5783224105835,256.035125732422,7.31528902053833,16.0,0.669740899204174,41.0,148.001968383789,,1200.0,1050.0,-0.0625
Centennial Scarborough,2015,1300.0,14882.0,277.838714599609,51.1808128356934,14.6230897903442,7.27272748947144,21.9346351623535,14.5783224105835,95.0500869750977,7.31154489517212,16.0,0.669740899204174,41.0,148.001968383789,,1125.0,1200.0,0.15555555555555556
Centennial Scarborough,2016,1412.5,14882.0,349.879730224609,36.4458045959473,43.7349662780762,7.27272748947144,80.1807708740234,14.5783224105835,342.590576171875,7.28916120529175,16.0,0.669740899204174,41.0,148.001968383789,,1300.0,1125.0,0.08653846153846154
Centennial Scarborough,2017,1250.0,14882.0,334.545440673828,65.4545440673828,29.0909099578857,7.27272748947144,87.2727279663086,14.5783224105835,320.0,29.0909099578857,16.0,0.669740899204174,41.0,148.001968383789,2026.5,1412.5,1300.0,-0.11504424778761062
Centennial Scarborough,2018,1700.0,14882.0,319.535217285156,72.6216430664063,43.5729866027832,7.26216411590576,43.5729866027832,14.5243282318115,210.602752685547,14.5243282318115,16.0,0.669740899204174,41.0,148.001968383789,2221.25,1250.0,1412.5,0.36
Centennial Scarborough,2022,2026.5,14882.0,274.860809326172,183.240539550781,43.5729866027832,7.26216411590576,43.5729866027832,14.5243282318115,415.815063476563,28.1908512115479,16.0,0.669740899204174,41.0,148.001968383789,,1700.0,1250.0,0.19205882352941175
Centennial Scarborough,2023,2221.25,14882.0,257.976928710938,319.076721191406,43.5729866027832,7.26216411590576,47.5220642089844,14.5243282318115,196.87712097168,13.5777320861816,16.0,0.669740899204174,41.0,115.41072845459,,2026.5,1700.0,0.09610165309647174
Centennial Scarborough,2024,2008.0,14882.0,335.976348876953,188.146759033203,13.4390535354614,7.26216411590576,33.5976333618164,6.71952676773071,248.622497558594,33.5976333618164,16.0,0.669740899204174,41.0,115.41072845459,,2221.25,2026.5,-0.0960045019696117
Church-Wellesley,2010,1553.3333333333333,27123.0,1265.03295898438,68.0735168457031,499.205810546875,11.0338735580444,232.584518432617,5.51693677902222,561.606506347656,56.7279319763184,7.0,0.7827078404647786,20.0,294.176910400391,1748.5,,,
Church-Wellesley,2011,1642.3333333333333,27123.0,1265.03295898438,68.0735168457031,499.205810546875,11.0338735580444,232.584518432617,5.51693677902222,561.606506347656,56.7279319763184,7.0,0.7827078404647786,20.0,294.176910400391,1842.0,1553.3333333333333,,0.057296137339055794
Church-Wellesley,2012,1690.5,27123.0,1265.03295898438,68.0735168457031,499.205810546875,11.0338735580444,232.584518432617,5.51693677902222,561.606506347656,56.7279319763184,7.0,0.7827078404647786,20.0,294.176910400391,2040.75,1642.3333333333333,1553.3333333333333,0.029328191597320932
Church-Wellesley,2013,1701.5,27123.0,1265.03295898438,68.0735168457031,499.205810546875,11.0338735580444,232.584518432617,5.51693677902222,561.606506347656,56.7279319763184,7.0,0.7827078404647786,20.0,294.176910400391,2235.0,1690.5,1642.3333333333333,0.006506950606329488
Church-Wellesley,2014,1728.0,27123.0,1265.03295898438,68.0735168457031,499.205810546875,11.0338735580444,232.584518432617,5.51693677902222,561.606506347656,56.7279319763184,7.0,0.7827078404647786,20.0,294.176910400391,,1701.5,1690.5,0.015574493094328533
Church-Wellesley,2015,1748.5,27123.0,1153.03979492188,55.1693687438965,579.278381347656,11.0338735580444,220.677474975586,5.51693677902222,375.151702880859,27.5846843719482,7.0,0.7827078404647786,20.0,294.176910400391,,1728.0,1701.5,0.011863425925925927
Church-Wellesley,2016,1842.0,27123.0,1629.85766601563,47.7808456420898,520.280334472656,15.9269485473633,270.758117675781,5.30898284912109,355.701843261719,63.7077941894531,7.0,0.7827078404647786,20.0,294.176910400391,,1748.5,1728.0,0.05347440663425793
Church-Wellesley,2017,2040.75,27123.0,1558.00939941406,80.6736221313477,645.388977050781,5.04210138320923,231.936676025391,5.30898284912109,282.357696533203,50.4210166931152,7.0,0.7827078404647786,20.0,294.176910400391,2358.75,1842.0,1748.5,0.10789902280130294
Church-Wellesley,2018,2235.0,27123.0,1743.599609375,124.885925292969,432.297424316406,4.80330467224121,259.378448486328,5.30898284912109,254.575149536133,100.869400024414,7.0,0.7827078404647786,20.0,294.176910400391,2551.75,2040.75,1842.0,0.09518559353178978
Church-Wellesley,2022,2358.75,27123.0,1563.57043457031,64.4771270751953,354.624206542969,4.80330467224121,169.252471923828,4.02982044219971,213.580490112305,76.5665893554688,7.0,0.7827078404647786,20.0,294.176910400391,,2235.0,2040.75,0.05536912751677853
Church-Wellesley,2023,2551.75,27123.0,1253.84704589844,144.382385253906,387.552703857422,3.79953646659851,208.974502563477,3.79953646659851,296.363830566406,98.7879486083984,7.0,0.7827078404647786,20.0,288.764770507813,,2358.75,2235.0,0.08182299947005829
Church-Wellesley,2024,2356.0,27123.0,1356.78210449219,84.7988815307617,243.335906982422,3.79953646659851,158.537033081055,3.79953646659851,272.831176757813,73.7381591796875,7.0,0.7827078404647786,20.0,288.764770507813,,2551.75,2358.75,-0.07671206035073969
Clairlea-Birchmount,2010,1113.6666666666667,30413.0,946.89794921875,162.866455078125,98.4773864746094,7.48083019256592,189.379592895508,11.3627758026123,386.334381103516,15.1503677368164,15.0,2.842061557380584,123.0,263.274871826172,1271.75,,,
Clairlea-Birchmount,2011,1218.0,30413.0,946.89794921875,162.866455078125,98.4773864746094,7.48083019256592,189.379592895508,11.3627758026123,386.334381103516,15.1503677368164,15.0,2.842061557380584,123.0,263.274871826172,1364.5,1113.6666666666667,,0.09368452559114031
Clairlea-Birchmount,2012,1157.0,30413.0,946.89794921875,162.866455078125,98.4773864746094,7.48083019256592,189.379592895508,11.3627758026123,386.334381103516,15.1503677368164,15.0,2.842061557380584,123.0,263.274871826172,1494.25,1218.0,1113.6666666666667,-0.05008210180623974
Clairlea-Birchmount,2013,1215.0,30413.0,946.89794921875,162.866455078125,98.4773864746094,7.48083019256592,189.379592895508,11.3627758026123,386.334381103516,15.1503677368164,15.0,2.842061557380584,123.0,263.274871826172,1725.75,1157.0,1218.0,0.05012964563526361
Clairlea-Birchmount,2014,1213.75,30413.0,946.89794921875,162.866455078125,98.4773864746094,7.48083019256592,189.379592895508,11.3627758026123,386.334381103516,15.1503677368164,15.0,2.842061557380584,123.0,263.274871826172,,1215.0,1157.0,-0.00102880658436214
Clairlea-Birchmount,2015,1271.75,30413.0,972.507934570313,104.731628417969,74.8083038330078,7.48083019256592,172.059097290039,18.702075958252,359.079864501953,56.1062278747559,15.0,2.842061557380584,123.0,263.274871826172,,1213.75,1215.0,0.047785787847579815
Clairlea-Birchmount,2016,1364.5,30413.0,866.875305175781,169.058670043945,28.7759437561035,3.59699296951294,158.267684936523,18.702075958252,392.072235107422,64.7458724975586,15.0,2.842061557380584,123.0,263.274871826172,,1271.75,1213.75,0.07293100058973855
Clairlea-Birchmount,2017,1494.25,30413.0,879.325134277344,139.405197143555,60.7663726806641,3.59699296951294,200.171569824219,18.702075958252,371.747222900391,25.0214462280273,15.0,2.842061557380584,123.0,263.274871826172,2014.5,1364.5,1271.75,0.09508977647489923
Clairlea-Birchmount,2018,1725.75,30413.0,1022.50939941406,159.76708984375,35.5037994384766,10.6511392593384,102.961013793945,24.8526592254639,500.603576660156,42.6045570373535,15.0,2.842061557380584,123.0,263.274871826172,2319.0,1494.25,1364.5,0.15492722101388656
Clairlea-Birchmount,2022,2014.5,30413.0,861.626831054688,246.179092407227,17.0957698822021,3.41915416717529,61.5447731018066,13.6766166687012,396.621887207031,51.2873115539551,15.0,2.842061557380584,123.0,263.274871826172,,1725.75,1494.25,0.16731855714906563
Clairlea-Birchmount,2023,2319.0,30413.0,922.070190429688,399.894256591797,26.4392890930176,3.41915416717529,69.4031295776367,13.2196445465088,297.441986083984,29.7441997528076,15.0,2.842061557380584,123.0,194.989761352539,,2014.5,1725.75,0.15115413253909157
Clairlea-Birchmount,2024,2177.0,30413.0,1213.29699707031,457.041381835938,29.5926074981689,3.41915416717529,46.0329475402832,13.1522703170776,282.773803710938,29.5926074981689,15.0,2.842061557380584,123.0,194.989761352539,,2319.0,2014.5,-0.061233290211297975
Clanton Park,2010,1150.0,20967.0,442.505065917969,430.213256835938,36.8754234313965,5.88893461227417,43.0213279724121,6.14590358734131,215.106628417969,30.7295188903809,11.0,2.893221913809497,63.0,203.442886352539,1412.0,,,
Clanton Park,2011,1273.0,20967.0,442.505065917969,430.213256835938,36.8754234313965,5.88893461227417,43.0213279724121,6.14590358734131,215.106628417969,30.7295188903809,11.0,2.893221913809497,63.0,203.442886352539,1521.75,1150.0,,0.10695652173913044
Clanton Park,2012,1362.75,20967.0,442.505065917969,430.213256835938,36.8754234313965,5.88893461227417,43.0213279724121,6.14590358734131,215.106628417969,30.7295188903809,11.0,2.893221913809497,63.0,203.442886352539,1686.5,1273.0,1150.0,0.07050274941084053
Clanton Park,2013,1379.75,20967.0,442.505065917969,430.213256835938,36.8754234313965,5.88893461227417,43.0213279724121,6.14590358734131,215.106628417969,30.7295188903809,11.0,2.893221913809497,63.0,203.442886352539,1857.5,1362.75,1273.0,0.012474775270592552
Clanton Park,2014,1420.75,20967.0,442.505065917969,430.213256835938,36.8754234313965,5.88893461227417,43.0213279724121,6.14590358734131,215.106628417969,30.7295188903809,11.0,2.893221913809497,63.0,203.442886352539,,1379.75,1362.75,0.029715528175394093
Clanton Park,2015,1412.0,20967.0,367.824401855469,174.867340087891,30.1495418548584,5.88893461227417,48.2392654418945,6.02990818023682,307.525329589844,36.1794509887695,11.0,2.893221913809497,63.0,203.442886352539,,1420.75,1379.75,-0.006158718986450818
Clanton Park,2016,1521.75,20967.0,323.891418457031,294.446746826172,5.88893461227417,5.88893461227417,23.5557384490967,6.02990818023682,235.557388305664,35.3336067199707,11.0,2.893221913809497,63.0,203.442886352539,,1412.0,1420.75,0.07772662889518414
Clanton Park,2017,1686.5,20967.0,336.037078857422,156.431060791016,28.968713760376,5.88893461227417,75.3186569213867,5.79374265670776,399.768249511719,28.968713760376,11.0,2.893221913809497,63.0,203.442886352539,2128.25,1521.75,1412.0,0.10826351240348284
Clanton Park,2018,1857.5,20967.0,467.422912597656,228.011169433594,62.7030715942383,5.88893461227417,62.7030715942383,5.79374265670776,370.518157958984,51.3025131225586,11.0,2.893221913809497,63.0,203.442886352539,2378.5,1686.5,1521.75,0.10139341832196858
Clanton Park,2022,2128.25,20967.0,605.112182617188,850.286926269531,78.2472610473633,5.88893461227417,88.6802291870117,5.21648406982422,328.638488769531,52.1648406982422,11.0,2.893221913809497,63.0,203.442886352539,,1857.5,1686.5,0.14576043068640646
Clanton Park,2023,2378.5,20967.0,658.670837402344,756.979919433594,44.239086151123,5.88893461227417,78.6472702026367,14.7463626861572,353.912689208984,54.069995880127,11.0,2.893221913809497,63.0,339.166351318359,,2128.25,1857.5,0.11758487019851992
Clanton Park,2024,2127.0,20967.0,653.40771484375,529.4033203125,47.6939964294434,4.76939964294434,85.8491897583008,4.76939964294434,219.392379760742,76.3103942871094,11.0,2.893221913809497,63.0,339.166351318359,,2378.5,2128.25,-0.10573891107841077
Cliffcrest,2010,1091.0,18285.0,499.321899414063,117.124893188477,36.9868087768555,6.16750955581665,178.769577026367,12.3350191116333,240.414245605469,24.6578712463379,20.0,1.0535211252400585,63.0,122.178260803223,1208.25,,,
Cliffcrest,2011,1125.3333333333333,18285.0,499.321899414063,117.124893188477,36.9868087768555,6.16750955581665,178.769577026367,12.3350191116333,240.414245605469,24.6578712463379,20.0,1.0535211252400585,63.0,122.178260803223,1323.75,1091.0,,0.03146959975557585
Cliffcrest,2012,1260.6666666666667,18285.0,499.321899414063,117.124893188477,36.9868087768555,6.16750955581665,178.769577026367,12.3350191116333,240.414245605469,24.6578712463379,20.0,1.0535211252400585,63.0,122.178260803223,1470.0,1125.3333333333333,1091.0,0.12026066350710915
Cliffcrest,2013,1358.75,18285.0,499.321899414063,117.124893188477,36.9868087768555,6.16750955581665,178.769577026367,12.3350191116333,240.414245605469,24.6578712463379,20.0,1.0535211252400585,63.0,122.178260803223,1698.3333333333333,1260.6666666666667,1125.3333333333333,0.07780274986779476
Cliffcrest,2014,1205.3333333333333,18285.0,499.321899414063,117.124893188477,36.9868087768555,6.16750955581665,178.769577026367,12.3350191116333,240.414245605469,24.6578712463379,20.0,1.0535211252400585,63.0,122.178260803223,,1358.75,1260.6666666666667,-0.1129101502606563
Cliffcrest,2015,1208.25,18285.0,610.583435058594,80.1776275634766,12.3350191116333,6.16750955581665,135.685211181641,12.3350191116333,345.380523681641,30.8375473022461,20.0,1.0535211252400585,63.0,122.178260803223,,1205.3333333333333,1358.75,0.0024198008849558154
Cliffcrest,2016,1323.75,18285.0,672.494934082031,67.2494964599609,42.7951316833496,6.16750955581665,152.839767456055,12.3350191116333,385.156188964844,18.3407707214355,20.0,1.0535211252400585,63.0,122.178260803223,,1208.25,1205.3333333333333,0.09559279950341402
Cliffcrest,2017,1470.0,18285.0,724.593566894531,109.602386474609,54.8011932373047,6.16750955581665,207.026733398438,12.3350191116333,432.320526123047,42.6231498718262,20.0,1.0535211252400585,63.0,122.178260803223,2137.0,1323.75,1208.25,0.11048158640226628
Cliffcrest,2018,1698.3333333333333,18285.0,837.073852539063,139.512313842773,6.06575298309326,6.06575298309326,90.9862899780273,12.1315059661865,394.27392578125,18.1972579956055,20.0,1.0535211252400585,63.0,122.178260803223,2241.5,1470.0,1323.75,0.155328798185941
Cliffcrest,2022,2137.0,18285.0,785.431701660156,250.174545288086,17.4540386199951,6.06575298309326,81.4521789550781,23.2720508575439,453.804992675781,29.0900630950928,20.0,1.0535211252400585,63.0,122.178260803223,,1698.3333333333333,1470.0,0.2582924435721296
Cliffcrest,2023,2241.5,18285.0,1002.05981445313,345.153930664063,16.7009963989258,5.56699895858765,72.3709869384766,22.2679958343506,272.782928466797,11.1339979171753,20.0,1.0535211252400585,63.0,133.607971191406,,2137.0,1698.3333333333333,0.048900327562002806
Cliffcrest,2024,2173.0,18285.0,853.158325195313,382.827453613281,5.46896362304688,5.56699895858765,38.2827453613281,10.9379272460938,207.820617675781,71.0965270996094,20.0,1.0535211252400585,63.0,133.607971191406,,2241.5,2137.0,-0.030559892928842293
Corso Italia-Davenport,2010,875.0,14119.0,513.603576660156,111.049415588379,90.227653503418,6.93481254577637,145.752365112305,6.84368991851807,180.455307006836,13.8811769485474,4.0,0.6283942433538856,45.0,172.86083984375,1250.0,,,
Corso Italia-Davenport,2011,1087.5,14119.0,513.603576660156,111.049415588379,90.227653503418,6.93481254577637,145.752365112305,6.84368991851807,180.455307006836,13.8811769485474,4.0,0.6283942433538856,45.0,172.86083984375,1274.3333333333333,875.0,,0.24285714285714285
Corso Italia-Davenport,2012,1175.0,14119.0,513.603576660156,111.049415588379,90.227653503418,6.93481254577637,145.752365112305,6.84368991851807,180.455307006836,13.8811769485474,4.0,0.6283942433538856,45.0,172.86083984375,1475.0,1087.5,875.0,0.08045977011494253
Corso Italia-Davenport,2013,1125.0,14119.0,513.603576660156,111.049415588379,90.227653503418,6.93481254577637,145.752365112305,6.84368991851807,180.455307006836,13.8811769485474,4.0,0.6283942433538856,45.0,172.86083984375,1959.5,1175.0,1087.5,-0.0425531914893617
Corso Italia-Davenport,2014,1177.0,14119.0,513.603576660156,111.049415588379,90.227653503418,6.93481254577637,145.752365112305,6.84368991851807,180.455307006836,13.8811769485474,4.0,0.6283942433538856,45.0,172.86083984375,,1125.0,1175.0,0.04622222222222222
Corso Italia-Davenport,2015,1250.0,14119.0,624.133178710938,69.3481292724609,55.4785003662109,6.93481254577637,117.891815185547,6.84368991851807,249.653259277344,27.7392501831055,4.0,0.6283942433538856,45.0,172.86083984375,,1177.0,1125.0,0.062022090059473234
Corso Italia-Davenport,2016,1274.3333333333333,14119.0,485.902008056641,54.7495193481445,61.5932121276855,6.93481254577637,205.310699462891,6.84368991851807,184.779632568359,13.6873798370361,4.0,0.6283942433538856,45.0,172.86083984375,,1250.0,1177.0,0.019466666666666604
Corso Italia-Davenport,2017,1475.0,14119.0,658.168212890625,83.1370391845703,83.1370391845703,6.93481254577637,221.698760986328,13.8561725616455,159.345993041992,20.7842597961426,4.0,0.6283942433538856,45.0,172.86083984375,1934.5,1274.3333333333333,1250.0,0.15746795710175263
Corso Italia-Davenport,2018,1959.5,14119.0,651.991027832031,77.1172180175781,35.053279876709,6.93481254577637,140.213119506836,13.8561725616455,259.394287109375,35.053279876709,4.0,0.6283942433538856,45.0,172.86083984375,2288.5,1475.0,1274.3333333333333,0.3284745762711864
Corso Italia-Davenport,2022,1934.5,14119.0,799.4814453125,273.696350097656,64.8228149414063,6.93481254577637,72.0253524780273,21.6076049804688,151.253234863281,21.6076049804688,4.0,0.6283942433538856,45.0,172.86083984375,,1959.5,1475.0,-0.012758356723653993
